Sample ID,X,Y,Z,radius,457.366 426 1 (Betulinic acid),439.357 422 1 (Betulinic acid),463.087 187 1 (Scutellarin),347.220 375 2 (Methoxycarnosic acid),439.357 422 1 (Ursolic acid),457.366 426 1 (Ursolic acid),287.055 211 1 (Luteolin),343.081 183 1 (Rosmarinic acid),361.091 183 1 (Rosmarinic acid),433.112 182 3 (Apigetrin),593.197 184 1 (Linarin),449.107 187 1 (Kaempferol-3-O-glucoside),477.139 204 1 (Cirsimaretin),595.165 164 1 (Kaempferol-3-OB-rutonoside),303.087 234 1 (Hespiridin),611.197 180 1 (Hesperidin-3-O-rutonoside),479.119 172 1 (Pentunidin-3-O-glucoside),449.107 187 1 (Luteolin-7-O-glucoside),285.076 280 1 (Acacetin),595.144 211 1 (Kaempferol-3-O-glucoside-7-coumaryl),285.076 280 1 (Rheochrysidin),"609.181 183 1 (3',5,7-trihydroxy-4'-methoxyflavone 7-rutinoside)",299.092 333 1 (6-desmethyl-sideroxylin),387.200 151 1 (Roseoside),427.391 468 1 (Beta-amyrin),611.160 159 1 (Kaempferol-7-neohespiridoside),471.347 365 1 (Enoxolone),"329.102 311 1 (3-Hydroxy-3',4',5'-trimethoxyflavone)",287.055 211 1 (Kaempferol),137.132 261 1 (ID: 552),163.039 171 1 (ID: 1254),163.039 184 1 (ID: 123),191.104 208 1 (ID: 140),205.195 352 1 (ID: 1472),206.117 168 1 (ID: 1373),225.148 284 1 (ID: 633),231.138 273 1 (ID: 1764),231.138 256 1 (ID: 1553),245.153 357 1 (ID: 606),247.130 284 1 (ID: 631),249.148 256 1 (ID: 1550),251.138 114 1 (ID: 1376),251.199 268 2 (ID: 1653),277.215 376 1 (ID: 968),281.189 432 1 (ID: 1307),285.110 264 1 (ID: 550),287.200 468 1 (ID: 1332),293.099 110 1 (ID: 1142),295.226 376 1 (ID: 862),299.200 348 1 (ID: 607),299.200 431 1 (ID: 789),299.200 413 1 (ID: 790),301.069 217 1 (ID: 1165),301.070 235 1 (ID: 111),301.215 406 1 (ID: 473),301.216 528 1 (ID: 389),301.216 223 1 (ID: 1089),303.228 394 1 (ID: 1682),309.181 409 1 (ID: 245),313.140 309 1 (ID: 597),315.086 226 1 (ID: 197),315.195 363 1 (ID: 147),323.198 424 1 (ID: 68),325.091 188 1 (ID: 540),331.154 198 1 (ID: 791),331.190 373 1 (ID: 157),333.205 378 1 (ID: 305),333.208 356 1 (ID: 170),343.151 314 1 (ID: 507),343.151 317 1 (ID: 1322),357.133 219 1 (ID: 338),357.133 179 1 (ID: 800),379.099 130 1 (ID: 1215),383.259 371 1 (ID: 214),387.143 217 1 (ID: 1058),387.143 227 1 (ID: 652),397.125 182 1 (ID: 361),399.141 167 1 (ID: 281),415.211 308 1 (ID: 1274),427.135 131 1 (ID: 1744),429.150 190 1 (ID: 1187),429.151 166 1 (ID: 1271),429.151 184 1 (ID: 363),443.388 445 1 (ID: 103),455.314 469 1 (ID: 942),457.366 426 1 (ID: 32),461.266 352 1 (ID: 681),461.266 352 1 (ID: 681),471.162 215 1 (ID: 1784),473.360 386 1 (ID: 107),477.297 469 1 (ID: 390),477.333 412 2 (ID: 46),483.147 138 1 (ID: 406),483.247 352 1 (ID: 882),485.263 376 1 (ID: 993),489.298 494 1 (ID: 64),493.291 419 1 (ID: 736),493.328 366 1 (ID: 712),499.377 470 1 (ID: 586),507.316 209 1 (ID: 986),520.339 330 1 (ID: 579),547.308 209 1 (ID: 691),559.178 148 1 (ID: 880),584.275 228 1 (ID: 781),589.221 205 1 (ID: 1209),593.279 447 1 (ID: 162),600.271 217 1 (ID: 784),603.367 477 1 (ID: 735),605.198 227 1 (ID: 336),605.199 233 1 (ID: 853),606.257 228 1 (ID: 782),609.181 191 1 (ID: 734),617.308 400 1 (ID: 567),622.252 217 1 (ID: 783),632.395 517 1 (ID: 738),637.224 225 1 (ID: 451),637.348 516 1 (ID: 342),683.354 441 1 (ID: 730),792.561 519 1 (ID: 233),797.518 519 1 (ID: 50),833.299 238 1 (ID: 590),871.497 450 1 (ID: 549)
Z3_Leaf,-5.893628,4.075629,6.361039,0.2,2197410,6426160,476660,450975,6426160,2197410,469532,206800,101380,129972,2044,9740,641534,5960,96348,1777050,3020400,9740,10309500,18512,10309500,70204,7915260,52460,1780830,3100,1986388,4822730,469532,114478,1291044,1667190,1181180,26588,6116,95560,43628,14484,324536,98012,5572,3524,22508,143304,2768,2395930,267939,14048,11052,105379,555780,295476,218496,945477,166541,577216,892620,1004984,121252,661810,177803,1063060,1764720,402156,250016,815926,566124,20021300,440648,186054,4420,5516,101860,3468000,54452,49460,3592,18608,101104,38248,968,1088,2232,2099130,57324,2197410,48420,48420,6220,356865,207194,528075,111032,23160,20460,2730320,131872,242876,51812,6072,22564,4928,50676,4216,204536,23982700,12152,106664,6172,5304,5196,2660,114844,6252,6772,9316,103298,1373070,822369,2732380,34324,443467
Z3_Leaf,-5.796965,4.08399,6.353228,0.2,2197410,6426160,476660,450975,6426160,2197410,469532,206800,101380,129972,2044,9740,641534,5960,96348,1777050,3020400,9740,10309500,18512,10309500,70204,7915260,52460,1780830,3100,1986388,4822730,469532,114478,1291044,1667190,1181180,26588,6116,95560,43628,14484,324536,98012,5572,3524,22508,143304,2768,2395930,267939,14048,11052,105379,555780,295476,218496,945477,166541,577216,892620,1004984,121252,661810,177803,1063060,1764720,402156,250016,815926,566124,20021300,440648,186054,4420,5516,101860,3468000,54452,49460,3592,18608,101104,38248,968,1088,2232,2099130,57324,2197410,48420,48420,6220,356865,207194,528075,111032,23160,20460,2730320,131872,242876,51812,6072,22564,4928,50676,4216,204536,23982700,12152,106664,6172,5304,5196,2660,114844,6252,6772,9316,103298,1373070,822369,2732380,34324,443467
Z3_Leaf,-5.808678,4.092684,6.681844,0.2,2197410,6426160,476660,450975,6426160,2197410,469532,206800,101380,129972,2044,9740,641534,5960,96348,1777050,3020400,9740,10309500,18512,10309500,70204,7915260,52460,1780830,3100,1986388,4822730,469532,114478,1291044,1667190,1181180,26588,6116,95560,43628,14484,324536,98012,5572,3524,22508,143304,2768,2395930,267939,14048,11052,105379,555780,295476,218496,945477,166541,577216,892620,1004984,121252,661810,177803,1063060,1764720,402156,250016,815926,566124,20021300,440648,186054,4420,5516,101860,3468000,54452,49460,3592,18608,101104,38248,968,1088,2232,2099130,57324,2197410,48420,48420,6220,356865,207194,528075,111032,23160,20460,2730320,131872,242876,51812,6072,22564,4928,50676,4216,204536,23982700,12152,106664,6172,5304,5196,2660,114844,6252,6772,9316,103298,1373070,822369,2732380,34324,443467
Z3_Leaf,-5.790717,4.095678,6.630115,0.2,2197410,6426160,476660,450975,6426160,2197410,469532,206800,101380,129972,2044,9740,641534,5960,96348,1777050,3020400,9740,10309500,18512,10309500,70204,7915260,52460,1780830,3100,1986388,4822730,469532,114478,1291044,1667190,1181180,26588,6116,95560,43628,14484,324536,98012,5572,3524,22508,143304,2768,2395930,267939,14048,11052,105379,555780,295476,218496,945477,166541,577216,892620,1004984,121252,661810,177803,1063060,1764720,402156,250016,815926,566124,20021300,440648,186054,4420,5516,101860,3468000,54452,49460,3592,18608,101104,38248,968,1088,2232,2099130,57324,2197410,48420,48420,6220,356865,207194,528075,111032,23160,20460,2730320,131872,242876,51812,6072,22564,4928,50676,4216,204536,23982700,12152,106664,6172,5304,5196,2660,114844,6252,6772,9316,103298,1373070,822369,2732380,34324,443467
Z3_Leaf,-5.759226,4.100001,6.565786,0.2,2197410,6426160,476660,450975,6426160,2197410,469532,206800,101380,129972,2044,9740,641534,5960,96348,1777050,3020400,9740,10309500,18512,10309500,70204,7915260,52460,1780830,3100,1986388,4822730,469532,114478,1291044,1667190,1181180,26588,6116,95560,43628,14484,324536,98012,5572,3524,22508,143304,2768,2395930,267939,14048,11052,105379,555780,295476,218496,945477,166541,577216,892620,1004984,121252,661810,177803,1063060,1764720,402156,250016,815926,566124,20021300,440648,186054,4420,5516,101860,3468000,54452,49460,3592,18608,101104,38248,968,1088,2232,2099130,57324,2197410,48420,48420,6220,356865,207194,528075,111032,23160,20460,2730320,131872,242876,51812,6072,22564,4928,50676,4216,204536,23982700,12152,106664,6172,5304,5196,2660,114844,6252,6772,9316,103298,1373070,822369,2732380,34324,443467
Z3_Leaf,-5.823226,4.094955,6.737624,0.2,2197410,6426160,476660,450975,6426160,2197410,469532,206800,101380,129972,2044,9740,641534,5960,96348,1777050,3020400,9740,10309500,18512,10309500,70204,7915260,52460,1780830,3100,1986388,4822730,469532,114478,1291044,1667190,1181180,26588,6116,95560,43628,14484,324536,98012,5572,3524,22508,143304,2768,2395930,267939,14048,11052,105379,555780,295476,218496,945477,166541,577216,892620,1004984,121252,661810,177803,1063060,1764720,402156,250016,815926,566124,20021300,440648,186054,4420,5516,101860,3468000,54452,49460,3592,18608,101104,38248,968,1088,2232,2099130,57324,2197410,48420,48420,6220,356865,207194,528075,111032,23160,20460,2730320,131872,242876,51812,6072,22564,4928,50676,4216,204536,23982700,12152,106664,6172,5304,5196,2660,114844,6252,6772,9316,103298,1373070,822369,2732380,34324,443467
Z3_Leaf,-5.761886,4.149477,6.491347,0.2,2197410,6426160,476660,450975,6426160,2197410,469532,206800,101380,129972,2044,9740,641534,5960,96348,1777050,3020400,9740,10309500,18512,10309500,70204,7915260,52460,1780830,3100,1986388,4822730,469532,114478,1291044,1667190,1181180,26588,6116,95560,43628,14484,324536,98012,5572,3524,22508,143304,2768,2395930,267939,14048,11052,105379,555780,295476,218496,945477,166541,577216,892620,1004984,121252,661810,177803,1063060,1764720,402156,250016,815926,566124,20021300,440648,186054,4420,5516,101860,3468000,54452,49460,3592,18608,101104,38248,968,1088,2232,2099130,57324,2197410,48420,48420,6220,356865,207194,528075,111032,23160,20460,2730320,131872,242876,51812,6072,22564,4928,50676,4216,204536,23982700,12152,106664,6172,5304,5196,2660,114844,6252,6772,9316,103298,1373070,822369,2732380,34324,443467
Z3_Leaf,-5.732643,4.138714,6.475774,0.2,2197410,6426160,476660,450975,6426160,2197410,469532,206800,101380,129972,2044,9740,641534,5960,96348,1777050,3020400,9740,10309500,18512,10309500,70204,7915260,52460,1780830,3100,1986388,4822730,469532,114478,1291044,1667190,1181180,26588,6116,95560,43628,14484,324536,98012,5572,3524,22508,143304,2768,2395930,267939,14048,11052,105379,555780,295476,218496,945477,166541,577216,892620,1004984,121252,661810,177803,1063060,1764720,402156,250016,815926,566124,20021300,440648,186054,4420,5516,101860,3468000,54452,49460,3592,18608,101104,38248,968,1088,2232,2099130,57324,2197410,48420,48420,6220,356865,207194,528075,111032,23160,20460,2730320,131872,242876,51812,6072,22564,4928,50676,4216,204536,23982700,12152,106664,6172,5304,5196,2660,114844,6252,6772,9316,103298,1373070,822369,2732380,34324,443467
Z3_Leaf,-5.647883,3.97223,6.45052,0.2,2197410,6426160,476660,450975,6426160,2197410,469532,206800,101380,129972,2044,9740,641534,5960,96348,1777050,3020400,9740,10309500,18512,10309500,70204,7915260,52460,1780830,3100,1986388,4822730,469532,114478,1291044,1667190,1181180,26588,6116,95560,43628,14484,324536,98012,5572,3524,22508,143304,2768,2395930,267939,14048,11052,105379,555780,295476,218496,945477,166541,577216,892620,1004984,121252,661810,177803,1063060,1764720,402156,250016,815926,566124,20021300,440648,186054,4420,5516,101860,3468000,54452,49460,3592,18608,101104,38248,968,1088,2232,2099130,57324,2197410,48420,48420,6220,356865,207194,528075,111032,23160,20460,2730320,131872,242876,51812,6072,22564,4928,50676,4216,204536,23982700,12152,106664,6172,5304,5196,2660,114844,6252,6772,9316,103298,1373070,822369,2732380,34324,443467
Z3_Leaf,-5.596593,4.01872,6.419283,0.2,2197410,6426160,476660,450975,6426160,2197410,469532,206800,101380,129972,2044,9740,641534,5960,96348,1777050,3020400,9740,10309500,18512,10309500,70204,7915260,52460,1780830,3100,1986388,4822730,469532,114478,1291044,1667190,1181180,26588,6116,95560,43628,14484,324536,98012,5572,3524,22508,143304,2768,2395930,267939,14048,11052,105379,555780,295476,218496,945477,166541,577216,892620,1004984,121252,661810,177803,1063060,1764720,402156,250016,815926,566124,20021300,440648,186054,4420,5516,101860,3468000,54452,49460,3592,18608,101104,38248,968,1088,2232,2099130,57324,2197410,48420,48420,6220,356865,207194,528075,111032,23160,20460,2730320,131872,242876,51812,6072,22564,4928,50676,4216,204536,23982700,12152,106664,6172,5304,5196,2660,114844,6252,6772,9316,103298,1373070,822369,2732380,34324,443467
Z3_Leaf,-5.531844,4.067068,6.362701,0.2,2197410,6426160,476660,450975,6426160,2197410,469532,206800,101380,129972,2044,9740,641534,5960,96348,1777050,3020400,9740,10309500,18512,10309500,70204,7915260,52460,1780830,3100,1986388,4822730,469532,114478,1291044,1667190,1181180,26588,6116,95560,43628,14484,324536,98012,5572,3524,22508,143304,2768,2395930,267939,14048,11052,105379,555780,295476,218496,945477,166541,577216,892620,1004984,121252,661810,177803,1063060,1764720,402156,250016,815926,566124,20021300,440648,186054,4420,5516,101860,3468000,54452,49460,3592,18608,101104,38248,968,1088,2232,2099130,57324,2197410,48420,48420,6220,356865,207194,528075,111032,23160,20460,2730320,131872,242876,51812,6072,22564,4928,50676,4216,204536,23982700,12152,106664,6172,5304,5196,2660,114844,6252,6772,9316,103298,1373070,822369,2732380,34324,443467
Z3_Stem,-5.898429,4.080931,6.520123,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.851741,4.082021,6.490644,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.805541,4.083261,6.45998,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.762573,4.085507,6.431286,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.712877,4.089045,6.398638,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.664006,4.092645,6.365616,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.619895,4.095665,6.337613,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.583436,4.097919,6.317159,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.544389,4.101415,6.293515,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.508296,4.104878,6.269982,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.47284,4.108415,6.245873,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.414036,4.112673,6.217435,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z3_Stem,-5.396289,4.114226,6.206933,0.05,2498200,13703600,116980,13700,13703600,2498200,228904,276484,120396,34888,6496,67108,174964,247183,113588,5812790,1577170,67108,1189890,44952,1189890,820271,645184,31316,769528,8340,2326972,4459230,228904,195216,1677108,1814660,777724,95076,8116,3836,26396,3552,13056,10200,6984,2456,8056,43160,5196,355132,671628,7556,7636,48800,86800,35580,482592,382916,491168,207257,506616,362792,1123790,6432,242834,84704,128616,70200,190360,404647,219976,742188,19608,10188,12060,17168,10504,57080,22272,20684,17172,109000,214084,12340,9108,8932,10152,931206,206191,2498200,20352,20352,3212,523997,459941,579943,8524,4220,10432,2970620,261548,146180,67860,7528,21680,3060,33908,2272,35172,241096,7536,342700,62916,35940,3840,421364,459402,1648,1371330,8784,1485980,918188,96564,456347,15904,95360
Z4_Leaf,-5.638317,4.428909,6.112574,0.2,2218045,9492520,410568,4632,9492520,2218045,337852,143884,49886,415327.5,21878,141844,1480605,27794,57732,1506865,3878025,141844,10421410,54322,10421410,558722.5,10913030,128804,1926090,4692,4878308,3253060,337852,172532,1653118,1191097,451002,25804,6532,181220,22714,6620,61074,82104,6220,4164,40386,233680,20792,592224,916120,15968,13922,155220,278664,109994,412767.5,303091.5,619362,1537094,763446,471974,179888,118808,1272049,1201345,1986615,532224.5,259752,183735.5,684088.5,9903335,209267,65312,8012,11070,212390,3164165,46370,19360,4612,5472,136766,21208,2868,2394,4276,2047200,47840,2218045,174047,174047,10820,639305,48714,639568.5,252346.5,77698,17872,813757,63732,529464,133096,13598,28954,2602,45788,3952,215436,25897950,9940,27644,7678,4904,7282,61972,40688,8182,9754,7166,211542,815862,894920,2761145,10952,120037
Z4_Leaf,-5.558598,4.357116,6.076134,0.2,2218045,9492520,410568,4632,9492520,2218045,337852,143884,49886,415327.5,21878,141844,1480605,27794,57732,1506865,3878025,141844,10421410,54322,10421410,558722.5,10913030,128804,1926090,4692,4878308,3253060,337852,172532,1653118,1191097,451002,25804,6532,181220,22714,6620,61074,82104,6220,4164,40386,233680,20792,592224,916120,15968,13922,155220,278664,109994,412767.5,303091.5,619362,1537094,763446,471974,179888,118808,1272049,1201345,1986615,532224.5,259752,183735.5,684088.5,9903335,209267,65312,8012,11070,212390,3164165,46370,19360,4612,5472,136766,21208,2868,2394,4276,2047200,47840,2218045,174047,174047,10820,639305,48714,639568.5,252346.5,77698,17872,813757,63732,529464,133096,13598,28954,2602,45788,3952,215436,25897950,9940,27644,7678,4904,7282,61972,40688,8182,9754,7166,211542,815862,894920,2761145,10952,120037
Z4_Leaf,-5.472898,4.315229,6.02407,0.2,2218045,9492520,410568,4632,9492520,2218045,337852,143884,49886,415327.5,21878,141844,1480605,27794,57732,1506865,3878025,141844,10421410,54322,10421410,558722.5,10913030,128804,1926090,4692,4878308,3253060,337852,172532,1653118,1191097,451002,25804,6532,181220,22714,6620,61074,82104,6220,4164,40386,233680,20792,592224,916120,15968,13922,155220,278664,109994,412767.5,303091.5,619362,1537094,763446,471974,179888,118808,1272049,1201345,1986615,532224.5,259752,183735.5,684088.5,9903335,209267,65312,8012,11070,212390,3164165,46370,19360,4612,5472,136766,21208,2868,2394,4276,2047200,47840,2218045,174047,174047,10820,639305,48714,639568.5,252346.5,77698,17872,813757,63732,529464,133096,13598,28954,2602,45788,3952,215436,25897950,9940,27644,7678,4904,7282,61972,40688,8182,9754,7166,211542,815862,894920,2761145,10952,120037
Z4_Leaf,-5.521892,4.208124,5.965676,0.2,2218045,9492520,410568,4632,9492520,2218045,337852,143884,49886,415327.5,21878,141844,1480605,27794,57732,1506865,3878025,141844,10421410,54322,10421410,558722.5,10913030,128804,1926090,4692,4878308,3253060,337852,172532,1653118,1191097,451002,25804,6532,181220,22714,6620,61074,82104,6220,4164,40386,233680,20792,592224,916120,15968,13922,155220,278664,109994,412767.5,303091.5,619362,1537094,763446,471974,179888,118808,1272049,1201345,1986615,532224.5,259752,183735.5,684088.5,9903335,209267,65312,8012,11070,212390,3164165,46370,19360,4612,5472,136766,21208,2868,2394,4276,2047200,47840,2218045,174047,174047,10820,639305,48714,639568.5,252346.5,77698,17872,813757,63732,529464,133096,13598,28954,2602,45788,3952,215436,25897950,9940,27644,7678,4904,7282,61972,40688,8182,9754,7166,211542,815862,894920,2761145,10952,120037
